Reporter_ID,Year,Month,Gender,Education,Party_member,Age,Tenure,Position,Qualification,Division,#Articles,#Words,QuantityScore,QualityScore,#Investigative,#Feature,#Special,#Advertising,#Propaganda,#AssignedWithEditor,#ColumnByContent,#ArticleWithExternalAuthors,#Coauthorearticle
82,2005,10,1,1,1,39,10.63888379,1,3,3,44,21540,1444,0,3,8,7,3,5,8,5,4,4
82,2005,11,1,1,1,39,10.72221712,1,1,3,37,19324,1429,1096,6,1,7,6,5,2,8,1,1
82,2005,12,1,1,1,39,10.80555046,1,1,3,20,33612,1884,4080,3,1,5,6,8,5,5,4,4
82,2006,1,1,1,1,40,10.88888379,2,3,3,52,12325,932,3303,9,9,3,9,3,3,4,0,0
82,2006,2,1,1,1,40,10.97221712,1,2,3,14,22749,3627,2731,1,2,6,0,2,6,5,1,1
82,2006,3,1,1,1,40,11.05555046,2,1,3,29,20807,1840,1494,3,0,4,1,7,9,5,0,0
83,2004,1,0,1,1,38,7.742585935,3,1,4,30,29372,1399,3186,1,3,2,8,0,6,8,8,8
83,2004,2,0,1,1,38,7.825919268,2,3,4,12,3397,3059,914,5,6,7,2,4,3,8,8,8
83,2004,3,0,1,1,38,7.909252601,2,2,4,1,6475,4833,177,3,1,0,2,1,4,5,8,8
83,2004,4,0,1,1,38,7.992585935,1,2,4,37,10695,1564,850,3,3,3,0,2,3,0,4,4
83,2004,5,0,1,1,38,8.075919268,1,1,4,62,4006,1766,0,9,8,0,6,1,9,8,3,3
83,2004,6,0,1,1,38,8.159252601,2,1,4,53,26458,1138,3962,2,6,5,9,7,8,6,5,5
83,2004,7,0,1,1,38,8.242585935,1,3,4,54,26585,2922,2071,7,8,7,5,7,8,5,5,5
83,2004,8,0,1,1,38,8.325919268,2,1,4,15,32807,3296,520,1,8,7,4,9,2,8,9,9
83,2004,9,0,1,1,38,8.409252601,1,2,4,37,16427,2019,1389,6,8,6,7,9,4,9,9,9
83,2004,10,0,1,1,38,8.492585935,2,3,4,1,12237,1520,1354,5,7,6,0,9,3,7,8,8
83,2004,11,0,1,1,38,8.575919268,3,1,4,36,5822,2759,3049,5,3,1,8,0,4,7,3,3
83,2004,12,0,1,1,38,8.659252601,3,2,4,62,35606,3021,3931,0,3,4,4,0,1,5,9,9
83,2005,1,0,1,1,39,8.742585935,2,2,4,63,15415,4058,2666,4,8,6,4,8,0,2,1,1
83,2005,2,0,1,1,39,8.825919268,2,2,4,76,8751,1336,2290,6,8,1,5,1,2,0,5,5
83,2005,3,0,1,1,39,8.909252601,2,2,4,53,28286,3164,1826,1,2,5,5,3,0,6,1,1
83,2005,4,0,1,1,39,8.992585935,2,1,4,42,13867,2213,1603,5,6,1,5,0,5,7,7,7
83,2005,5,0,1,1,39,9.075919268,1,2,4,51,4236,140,1577,6,3,3,4,7,3,8,2,2
83,2005,6,0,1,1,39,9.159252601,1,2,4,47,6878,4018,1600,8,1,5,4,4,5,9,6,6
83,2005,7,0,1,1,39,9.242585935,1,2,4,15,19553,2457,1258,3,3,8,3,7,9,0,3,3
84,2004,1,0,1,0,29,5.76767224,3,1,2,1,4166,2852,983,1,9,4,1,6,9,6,8,8
84,2004,2,0,1,0,29,5.851005574,1,2,2,51,17223,3284,313,3,4,2,6,4,8,6,3,3
84,2004,3,0,1,0,29,5.934338907,2,3,2,77,6912,2838,1218,6,0,1,2,4,4,6,8,8
84,2004,4,0,1,0,29,6.01767224,2,2,2,52,5837,847,37,9,8,5,6,7,3,6,5,5
84,2004,5,0,1,0,29,6.101005574,2,2,2,1,11898,2938,858,7,0,4,2,8,8,2,9,9
84,2004,6,0,1,0,29,6.184338907,2,2,2,21,20463,2711,1355,1,4,3,6,7,3,2,8,8
84,2004,7,0,1,0,29,6.26767224,1,3,2,28,22583,140,1761,7,6,7,7,9,7,0,3,3
84,2004,8,0,1,0,29,6.351005574,2,3,2,1,30587,4201,1742,9,6,5,2,2,3,9,5,5
84,2004,9,0,1,0,29,6.434338907,3,1,2,2,7993,1598,2018,0,9,3,8,6,5,4,1,1
84,2004,10,0,1,0,29,6.51767224,1,2,2,31,36769,3347,1924,1,5,8,8,0,6,6,9,9
84,2004,11,0,1,0,29,6.601005574,1,1,2,38,54362,1650,3443,1,9,3,7,5,6,9,5,5
84,2004,12,0,1,0,29,6.684338907,2,2,2,11,12798,1399,3294,8,9,9,8,5,5,8,9,9
84,2005,1,0,1,0,30,6.76767224,3,1,2,1,230,1978,1054,8,2,6,2,3,8,9,7,7
84,2005,2,0,1,0,30,6.851005574,1,3,2,58,230,4782,2484,5,5,7,1,4,6,2,7,7
84,2005,3,0,1,0,30,6.934338907,2,1,2,24,11781,4643,1283,2,3,9,9,5,5,1,1,1
84,2005,4,0,1,0,30,7.01767224,3,2,2,27,9170,1398,0,2,2,3,3,3,9,9,2,2
84,2005,5,0,1,0,30,7.101005574,1,2,2,20,18424,3668,2205,0,8,1,2,1,5,5,0,0
84,2005,6,0,1,0,30,7.184338907,3,1,2,15,25082,2108,897,3,9,4,5,4,2,2,2,2
84,2005,7,0,1,0,30,7.26767224,2,3,2,60,1337,4650,731,5,3,3,2,3,7,2,9,9
84,2005,8,0,1,0,30,7.351005574,2,3,2,13,16086,3547,836,2,5,0,9,5,8,2,1,1
84,2005,9,0,1,0,30,7.434338907,2,2,2,36,11660,2434,648,2,2,1,3,7,6,9,8,8
84,2005,10,0,1,0,30,7.51767224,1,2,2,32,45292,2182,3486,7,6,5,2,9,3,7,1,1
84,2005,11,0,1,0,30,7.601005574,1,1,2,1,230,2854,153,5,0,6,3,0,4,4,5,5
84,2005,12,0,1,0,30,7.684338907,1,2,2,37,8314,2694,1307,7,3,6,3,1,7,4,9,9
84,2006,1,0,1,0,31,7.76767224,1,1,2,1,18799,674,0,3,1,6,4,8,6,8,9,9
84,2006,2,0,1,0,31,7.851005574,1,2,2,46,8403,2343,673,9,4,5,7,9,5,3,1,1
85,2004,1,1,1,1,37,10.78678907,3,3,4,6,33350,1248,34,5,8,7,2,4,5,6,1,1
85,2004,2,1,1,1,37,10.87012241,3,1,4,43,4859,1404,2042,5,1,7,6,1,3,6,8,8
85,2004,3,1,1,1,37,10.95345574,2,3,4,23,6236,3498,0,2,9,9,7,8,7,3,3,3
85,2004,4,1,1,1,37,11.03678907,3,1,4,17,34491,2338,3045,6,3,9,9,6,8,8,8,8
85,2004,5,1,1,1,37,11.12012241,2,3,4,37,2596,1499,34,9,9,5,0,7,5,6,1,1
85,2004,6,1,1,1,37,11.20345574,1,1,4,1,29400,535,336,2,5,2,4,3,4,7,3,3
85,2004,7,1,1,1,37,11.28678907,1,2,4,31,12367,1090,2215,8,2,6,6,0,2,9,0,0
85,2004,8,1,1,1,37,11.37012241,2,1,4,49,10173,2003,3536,7,9,4,3,2,6,7,7,7
85,2004,9,1,1,1,37,11.45345574,2,3,4,54,11635,4226,997,0,6,4,1,7,1,5,4,4
85,2004,10,1,1,1,37,11.53678907,1,2,4,22,3527,742,2127,5,9,7,8,2,2,6,2,2
85,2004,11,1,1,1,37,11.62012241,2,1,4,25,30359,2454,330,9,4,9,3,8,7,8,5,5
85,2004,12,1,1,1,37,11.70345574,1,2,4,1,20156,2597,915,1,7,0,4,1,6,4,9,9
85,2005,1,1,1,1,38,11.78678907,2,2,4,16,30146,3636,1356,2,6,2,5,3,9,1,8,8
85,2005,2,1,1,1,38,11.87012241,3,2,4,1,33922,2238,568,5,4,4,7,4,7,7,0,0
85,2005,3,1,1,1,38,11.95345574,2,3,4,41,25515,2598,2726,3,8,1,3,3,0,9,9,9
85,2005,4,1,1,1,38,12.03678907,3,2,4,50,230,3584,2355,6,0,4,7,3,4,9,2,2
85,2005,5,1,1,1,38,12.12012241,3,1,4,22,5529,1089,892,4,2,3,2,4,1,8,2,2
85,2005,6,1,1,1,38,12.20345574,3,1,4,9,29616,3086,0,9,0,4,3,1,7,8,5,5
85,2005,7,1,1,1,38,12.28678907,3,2,4,39,19090,303,679,7,1,5,0,9,2,6,0,0
85,2005,8,1,1,1,38,12.37012241,3,2,4,13,26962,2160,2857,5,6,2,7,7,4,1,1,1
85,2005,9,1,1,1,38,12.45345574,2,1,4,46,17179,1776,1339,4,3,3,4,0,6,2,9,9
85,2005,10,1,1,1,38,12.53678907,1,1,4,74,12669,1159,2598,9,7,8,7,1,6,3,4,4
85,2005,11,1,1,1,38,12.62012241,1,2,4,13,26979,3317,3287,9,4,8,1,1,2,4,3,3
85,2005,12,1,1,1,38,12.70345574,2,3,4,16,230,3389,2141,9,9,8,2,0,4,7,0,0
85,2006,1,1,1,1,39,12.78678907,1,1,4,1,14124,3440,2715,0,5,6,7,7,2,3,8,8
85,2006,2,1,1,1,39,12.87012241,1,2,4,35,19235,2562,851,4,8,4,4,8,5,2,4,4
85,2006,3,1,1,1,39,12.95345574,3,2,4,34,21117,508,2752,0,8,9,9,6,0,3,1,1
85,2006,4,1,1,1,39,13.03678907,3,2,4,26,1225,1659,1243,2,3,1,9,0,3,8,8,8
85,2006,5,1,1,1,39,13.12012241,3,1,4,32,1773,3360,634,8,2,0,0,2,9,7,3,3
85,2006,6,1,1,1,39,13.20345574,1,2,4,9,13153,3343,3795,7,6,7,1,7,8,9,5,5
85,2006,7,1,1,1,39,13.28678907,1,3,4,1,17525,3603,1454,2,6,8,7,7,6,4,1,1
85,2006,8,1,1,1,39,13.37012241,1,1,4,16,38934,2479,694,4,4,1,9,0,4,5,6,6
85,2006,9,1,1,1,39,13.45345574,1,2,4,1,6737,1847,1942,1,5,7,5,2,2,6,1,1
85,2006,10,1,1,1,39,13.53678907,1,1,4,13,11830,140,284,2,6,8,0,4,1,4,5,5
86,2004,1,1,1,1,30,10.15760408,1,1,5,39,39416,3178,98,7,6,4,4,1,5,2,5,5
86,2004,2,1,1,1,30,10.24093741,3,2,5,33,32437,1952,1245,2,1,7,3,4,8,3,0,0
86,2004,3,1,1,1,30,10.32427075,2,2,5,1,3614,481,0,5,4,9,2,4,7,0,3,3
86,2004,4,1,1,1,30,10.40760408,1,1,5,55,27294,3050,955,2,3,1,1,1,2,8,4,4
86,2004,5,1,1,1,30,10.49093741,1,2,5,28,29371,3887,37,3,3,2,8,9,0,5,3,3
86,2004,6,1,1,1,30,10.57427075,2,2,5,4,20946,3183,2551,7,6,2,4,3,3,9,7,7
86,2004,7,1,1,1,30,10.65760408,1,2,5,24,2831,2938,3323,8,3,1,0,9,3,7,4,4
86,2004,8,1,1,1,30,10.74093741,3,2,5,19,10475,3268,0,1,3,3,9,4,1,6,4,4
86,2004,9,1,1,1,30,10.82427075,1,1,5,13,10046,140,3814,3,7,1,0,5,9,9,7,7
86,2004,10,1,1,1,30,10.90760408,1,3,5,50,25355,4271,2310,6,8,0,2,8,4,5,6,6
86,2004,11,1,1,1,30,10.99093741,1,2,5,8,12673,1070,1742,2,6,2,5,7,6,4,5,5
86,2004,12,1,1,1,30,11.07427075,1,2,5,36,14851,1182,0,3,1,6,3,5,9,1,1,1
86,2005,1,1,1,1,31,11.15760408,2,3,5,3,10389,1478,0,5,7,0,9,6,5,4,9,9
86,2005,2,1,1,1,31,11.24093741,2,1,5,31,230,1624,1436,7,0,4,5,3,9,9,1,1
86,2005,3,1,1,1,31,11.32427075,2,1,5,38,52696,3990,1286,7,4,9,5,8,1,4,0,0
86,2005,4,1,1,1,31,11.40760408,1,2,5,38,23686,2771,1152,2,5,7,4,3,4,3,1,1
86,2005,5,1,1,1,31,11.49093741,2,2,5,34,37835,1214,1529,0,7,0,1,4,7,9,2,2
86,2005,6,1,1,1,31,11.57427075,2,3,5,27,3593,1407,692,8,5,2,9,6,6,6,3,3
86,2005,7,1,1,1,31,11.65760408,3,3,5,9,38453,5256,1230,5,2,3,2,2,0,4,2,2
86,2005,8,1,1,1,31,11.74093741,1,1,5,9,13109,2528,1471,0,8,3,8,1,1,3,3,3
86,2005,9,1,1,1,31,11.82427075,1,2,5,38,25373,1528,4296,4,0,4,9,1,4,9,9,9
86,2005,10,1,1,1,31,11.90760408,2,2,5,5,31479,140,0,5,2,3,4,5,8,8,5,5
86,2005,11,1,1,1,31,11.99093741,2,1,5,1,38350,140,1887,0,5,9,2,4,4,9,3,3
86,2005,12,1,1,1,31,12.07427075,1,2,5,63,17742,656,1568,2,0,6,7,4,7,3,7,7
86,2006,1,1,1,1,32,12.15760408,1,2,5,26,5065,2201,1498,2,7,5,8,4,0,7,2,2
86,2006,2,1,1,1,32,12.24093741,1,2,5,46,18160,3492,1877,4,1,6,4,6,6,4,4,4
86,2006,3,1,1,1,32,12.32427075,3,1,5,51,26177,2863,3651,8,2,7,0,3,1,2,5,5
86,2006,4,1,1,1,32,12.40760408,1,1,5,33,11264,3574,1854,3,0,4,2,1,3,3,2,2
86,2006,5,1,1,1,32,12.49093741,3,1,5,24,12756,2799,0,4,4,7,9,6,8,6,1,1
86,2006,6,1,1,1,32,12.57427075,2,3,5,24,230,517,1870,2,5,0,7,6,5,4,9,9
86,2006,7,1,1,1,32,12.65760408,3,1,5,67,5411,2620,1300,4,7,7,2,8,2,9,7,7
86,2006,8,1,1,1,32,12.74093741,3,3,5,20,24235,2674,799,6,8,8,0,0,2,6,2,2
86,2006,9,1,1,1,32,12.82427075,1,2,5,36,30026,1925,1681,2,3,7,0,3,3,7,6,6
86,2006,10,1,1,1,32,12.90760408,3,2,5,47,32935,1689,1346,3,7,2,9,6,8,5,3,3
86,2006,11,1,1,1,32,12.99093741,1,2,5,37,48473,1890,1226,3,0,5,2,2,0,6,8,8
86,2006,12,1,1,1,32,13.07427075,3,2,5,55,38048,140,1364,2,6,8,2,8,1,2,3,3
86,2007,1,1,1,1,33,13.15760408,2,2,5,24,16344,381,187,6,8,0,8,9,4,3,5,5
87,2004,1,1,1,0,31,2.522362044,1,2,4,47,5974,5317,2262,9,4,4,4,7,9,7,9,9
87,2004,2,1,1,0,31,2.605695377,2,2,4,1,14966,484,1324,3,8,7,5,1,8,5,7,7
87,2004,3,1,1,0,31,2.689028711,3,2,4,61,11062,140,1766,5,4,6,3,9,2,6,1,1
87,2004,4,1,1,0,31,2.772362044,1,2,4,56,20551,1161,526,9,2,0,0,1,0,1,0,0
87,2004,5,1,1,0,31,2.855695377,2,1,4,25,30145,2663,248,2,8,8,7,8,3,7,4,4
87,2004,6,1,1,0,31,2.939028711,2,2,4,41,24704,2793,1068,3,3,1,9,8,8,0,3,3
87,2004,7,1,1,0,31,3.022362044,3,3,4,51,39210,774,1444,8,3,1,1,9,8,3,0,0
87,2004,8,1,1,0,31,3.105695377,1,1,4,10,23589,2202,1025,0,0,7,0,4,8,3,8,8
87,2004,9,1,1,0,31,3.189028711,1,1,4,29,1476,1385,1570,4,8,1,7,6,6,2,9,9
87,2004,10,1,1,0,31,3.272362044,1,1,4,4,10813,2321,0,1,9,0,0,6,8,0,9,9
87,2004,11,1,1,0,31,3.355695377,2,2,4,57,23683,1705,3674,3,1,7,8,2,2,6,8,8
87,2004,12,1,1,0,31,3.439028711,1,1,4,50,21381,1194,635,6,6,1,0,1,5,9,7,7
87,2005,1,1,1,0,32,3.522362044,3,2,4,26,35668,1252,204,7,5,1,8,9,3,4,0,0
87,2005,2,1,1,0,32,3.605695377,1,1,4,23,18449,140,2730,8,9,0,6,8,2,1,9,9
87,2005,3,1,1,0,32,3.689028711,2,1,4,29,16021,1796,200,7,3,0,7,5,5,3,5,5
87,2005,4,1,1,0,32,3.772362044,1,2,4,13,230,1981,1697,1,5,1,5,8,6,3,0,0
87,2005,5,1,1,0,32,3.855695377,1,1,4,28,7680,284,200,8,0,4,6,9,9,5,2,2
87,2005,6,1,1,0,32,3.939028711,1,3,4,10,22441,1650,1142,7,6,8,0,7,3,6,6,6
87,2005,7,1,1,0,32,4.022362044,1,1,4,51,21130,1753,1156,3,7,0,4,3,3,2,0,0
87,2005,8,1,1,0,32,4.105695377,2,2,4,57,26228,140,652,4,7,9,5,0,4,5,8,8
88,2004,1,1,1,1,34,7.350672996,3,1,3,52,24318,1096,2435,8,4,2,5,7,4,7,0,0
88,2004,2,1,1,1,34,7.43400633,2,1,3,6,16855,1055,3030,7,1,6,1,2,4,9,6,6
88,2004,3,1,1,1,34,7.517339663,3,3,3,28,5100,2307,636,8,4,0,2,4,2,7,7,7
88,2004,4,1,1,1,34,7.600672996,3,3,3,45,18363,3665,1619,0,7,3,5,9,7,1,7,7
88,2004,5,1,1,1,34,7.68400633,2,1,3,49,17770,2139,27,6,3,4,5,2,1,1,3,3
88,2004,6,1,1,1,34,7.767339663,3,2,3,1,36509,3556,1592,6,0,0,3,8,4,0,2,2
88,2004,7,1,1,1,34,7.850672996,2,2,3,48,35931,1795,2376,5,2,5,5,4,9,4,8,8
88,2004,8,1,1,1,34,7.93400633,1,1,3,5,12020,2551,1599,2,9,6,3,1,9,2,2,2
88,2004,9,1,1,1,34,8.017339663,2,1,3,29,10126,2164,854,2,2,9,5,5,8,7,9,9
88,2004,10,1,1,1,34,8.100672996,1,3,3,59,442,5151,1195,6,1,9,1,0,6,6,0,0
88,2004,11,1,1,1,34,8.18400633,2,3,3,56,16174,1884,947,5,6,0,5,9,8,0,1,1
88,2004,12,1,1,1,34,8.267339663,2,3,3,61,12080,3075,1244,1,9,2,3,6,2,6,4,4
88,2005,1,1,1,1,35,8.350672996,1,2,3,9,52858,2337,759,4,6,6,6,8,0,0,2,2
88,2005,2,1,1,1,35,8.43400633,1,2,3,14,3596,3513,1665,5,1,8,0,4,6,9,2,2
88,2005,3,1,1,1,35,8.517339663,3,1,3,20,19131,2884,159,1,2,6,0,7,2,4,9,9
88,2005,4,1,1,1,35,8.600672996,2,1,3,29,9849,2513,0,4,5,6,0,5,1,9,2,2
88,2005,5,1,1,1,35,8.68400633,1,1,3,37,18681,624,2644,4,0,6,0,7,5,0,6,6
88,2005,6,1,1,1,35,8.767339663,2,2,3,60,13944,736,1412,9,2,6,7,9,2,4,9,9
88,2005,7,1,1,1,35,8.850672996,2,2,3,12,29094,1294,1605,1,1,0,2,3,2,7,0,0
88,2005,8,1,1,1,35,8.93400633,2,3,3,18,24182,1706,654,4,6,8,0,8,8,3,9,9
88,2005,9,1,1,1,35,9.017339663,3,3,3,63,28652,2220,1003,4,5,3,5,4,2,2,8,8
88,2005,10,1,1,1,35,9.100672996,2,3,3,7,8404,1297,306,4,2,7,7,2,6,8,2,2
88,2005,11,1,1,1,35,9.18400633,1,3,3,48,32638,140,2767,7,0,2,3,2,8,9,4,4
88,2005,12,1,1,1,35,9.267339663,3,1,3,30,11981,3387,925,2,2,1,9,5,8,6,1,1
88,2006,1,1,1,1,36,9.350672996,3,2,3,40,230,2648,0,8,2,6,9,6,3,3,1,1
88,2006,2,1,1,1,36,9.43400633,1,2,3,15,15949,2155,2217,1,1,4,2,9,6,6,5,5
88,2006,3,1,1,1,36,9.517339663,1,1,3,47,19856,3676,2721,7,3,8,9,9,4,3,2,2
88,2006,4,1,1,1,36,9.600672996,1,3,3,18,1818,1055,1275,8,3,8,0,4,0,8,6,6
88,2006,5,1,1,1,36,9.68400633,2,3,3,1,29916,1912,3132,9,8,4,9,8,3,2,1,1
88,2006,6,1,1,1,36,9.767339663,2,1,3,42,7621,2282,1798,3,2,8,7,0,1,2,5,5
88,2006,7,1,1,1,36,9.850672996,2,1,3,1,7055,1550,1338,4,4,5,7,0,4,5,9,9
88,2006,8,1,1,1,36,9.93400633,3,2,3,20,18355,1065,1375,5,8,9,6,3,6,6,5,5
89,2004,1,1,1,1,34,5.553917976,2,2,2,38,29700,3193,2023,7,7,9,5,1,4,0,9,9
89,2004,2,1,1,1,34,5.63725131,1,3,2,48,2267,2440,2658,9,9,8,3,0,2,9,1,1
89,2004,3,1,1,1,34,5.720584643,1,1,2,58,30803,2873,2046,8,6,9,9,5,3,3,6,6
89,2004,4,1,1,1,34,5.803917976,1,1,2,70,230,1029,1762,7,3,6,2,8,2,2,9,9
89,2004,5,1,1,1,34,5.88725131,1,1,2,64,22731,3136,1553,1,2,7,1,0,4,7,5,5
89,2004,6,1,1,1,34,5.970584643,2,1,2,36,3406,1284,2245,1,8,3,2,3,2,7,0,0
89,2004,7,1,1,1,34,6.053917976,3,1,2,56,7788,2393,776,0,8,6,8,2,2,1,1,1
89,2004,8,1,1,1,34,6.13725131,1,3,2,36,41353,4600,0,8,1,3,3,8,2,9,1,1
89,2004,9,1,1,1,34,6.220584643,2,1,2,47,5279,3164,1679,2,8,4,4,6,0,9,4,4
89,2004,10,1,1,1,34,6.303917976,2,2,2,19,17611,2511,365,8,5,7,9,7,0,7,5,5
89,2004,11,1,1,1,34,6.38725131,1,1,2,42,4240,3799,0,3,2,4,4,6,8,0,8,8
89,2004,12,1,1,1,34,6.470584643,1,1,2,22,28534,1353,3251,2,5,5,3,1,4,2,3,3
89,2005,1,1,1,1,35,6.553917976,1,3,2,28,23767,2704,0,5,6,1,2,6,4,3,3,3
89,2005,2,1,1,1,35,6.63725131,1,2,2,42,25631,1019,2160,8,8,9,6,0,0,2,2,2
89,2005,3,1,1,1,35,6.720584643,3,2,2,77,33320,1618,296,6,1,7,0,7,8,4,3,3
89,2005,4,1,1,1,35,6.803917976,1,2,2,41,13885,4105,595,5,5,7,7,0,8,9,0,0
89,2005,5,1,1,1,35,6.88725131,1,1,2,32,32574,2427,1949,2,6,4,5,7,3,3,7,7
89,2005,6,1,1,1,35,6.970584643,2,2,2,14,38071,3871,4029,2,5,3,5,3,1,9,2,2
89,2005,7,1,1,1,35,7.053917976,3,1,2,51,22120,1948,2245,7,0,9,5,8,0,3,6,6
89,2005,8,1,1,1,35,7.13725131,1,3,2,25,3716,3634,357,5,5,8,7,4,1,2,9,9
89,2005,9,1,1,1,35,7.220584643,1,1,2,40,2410,2144,1426,2,3,1,7,7,7,9,4,4
89,2005,10,1,1,1,35,7.303917976,1,2,2,47,24208,2249,1159,9,5,5,6,0,9,2,2,2
89,2005,11,1,1,1,35,7.38725131,1,1,2,59,3708,2109,0,6,5,8,8,8,3,2,3,3
89,2005,12,1,1,1,35,7.470584643,1,2,2,50,578,2538,1539,2,6,2,0,7,5,4,7,7
89,2006,1,1,1,1,36,7.553917976,2,3,2,6,30050,1749,737,7,2,2,9,6,2,8,7,7
89,2006,2,1,1,1,36,7.63725131,1,2,2,1,12284,309,2286,7,8,7,3,6,5,0,4,4
89,2006,3,1,1,1,36,7.720584643,1,2,2,47,50371,2033,1137,1,8,2,6,1,6,3,5,5
90,2004,1,1,1,0,32,7.027184291,3,3,3,34,9655,2247,3172,8,7,8,4,4,3,8,9,9
90,2004,2,1,1,0,32,7.110517624,1,2,3,40,11774,4161,1862,7,5,9,5,5,5,6,5,5
90,2004,3,1,1,0,32,7.193850958,1,1,3,69,23109,140,1710,7,6,1,9,3,6,1,3,3
90,2004,4,1,1,0,32,7.277184291,1,1,3,19,21063,4139,3631,1,1,6,1,3,6,5,3,3
90,2004,5,1,1,0,32,7.360517624,3,2,3,60,17241,3414,1805,8,4,1,6,9,1,7,6,6
90,2004,6,1,1,0,32,7.443850958,1,2,3,19,16927,2952,3279,8,5,6,9,8,6,8,7,7
90,2004,7,1,1,0,32,7.527184291,3,1,3,66,61268,2275,235,4,6,6,0,3,4,5,6,6
90,2004,8,1,1,0,32,7.610517624,2,1,3,48,40332,779,0,4,1,4,4,6,2,0,5,5
90,2004,9,1,1,0,32,7.693850958,1,3,3,1,29518,4564,1722,6,9,7,6,6,6,0,8,8
90,2004,10,1,1,0,32,7.777184291,3,1,3,23,2140,3651,2792,8,6,8,3,6,1,5,1,1
90,2004,11,1,1,0,32,7.860517624,1,2,3,73,17377,2398,218,9,2,0,6,1,2,0,2,2
90,2004,12,1,1,0,32,7.943850958,1,1,3,71,27096,2442,994,3,6,5,0,3,8,2,5,5
90,2005,1,1,1,0,33,8.027184291,3,3,3,45,28257,1940,0,1,4,8,1,2,1,1,5,5
90,2005,2,1,1,0,33,8.110517624,2,1,3,40,35262,2836,1441,5,4,1,0,2,2,8,3,3
90,2005,3,1,1,0,33,8.193850958,2,2,3,37,9871,2022,1462,8,0,2,0,5,0,1,8,8
90,2005,4,1,1,0,33,8.277184291,1,1,3,41,17846,2471,2144,0,3,5,1,0,3,2,6,6
90,2005,5,1,1,0,33,8.360517624,1,2,3,29,8364,2637,925,6,9,6,8,8,3,8,6,6
90,2005,6,1,1,0,33,8.443850958,2,3,3,58,36018,5175,1185,5,8,3,0,5,0,9,8,8
90,2005,7,1,1,0,33,8.527184291,1,1,3,44,27603,919,2165,4,1,7,9,5,2,1,9,9
90,2005,8,1,1,0,33,8.610517624,1,2,3,11,11642,2282,1712,3,0,0,4,9,8,4,5,5
90,2005,9,1,1,0,33,8.693850958,1,2,3,46,21331,3642,1920,9,8,2,3,1,3,7,1,1
90,2005,10,1,1,0,33,8.777184291,1,1,3,36,19021,3132,2411,3,7,6,8,1,3,8,5,5
90,2005,11,1,1,0,33,8.860517624,3,3,3,25,6711,2942,2280,8,8,6,6,7,1,9,6,6
90,2005,12,1,1,0,33,8.943850958,1,1,3,73,30664,5915,3790,5,6,5,2,4,2,5,2,2
90,2006,1,1,1,0,34,9.027184291,3,2,3,34,19374,3464,1964,1,3,8,0,7,4,1,8,8
91,2004,1,1,1,0,26,6.188705299,1,1,3,1,11351,1283,1967,1,2,0,0,1,1,5,7,7
91,2004,2,1,1,0,26,6.272038632,2,1,3,27,6484,1136,1142,3,2,1,0,7,6,1,6,6
91,2004,3,1,1,0,26,6.355371966,1,1,3,53,29664,2030,1544,5,7,5,3,7,0,9,0,0
91,2004,4,1,1,0,26,6.438705299,1,2,3,12,21904,1523,68,3,0,4,8,8,8,5,0,0
91,2004,5,1,1,0,26,6.522038632,1,2,3,53,9163,2180,797,9,4,9,1,0,4,4,0,0
91,2004,6,1,1,0,26,6.605371966,1,2,3,10,11768,2509,2713,6,2,5,1,8,1,1,0,0
91,2004,7,1,1,0,26,6.688705299,2,1,3,61,18429,2427,0,0,3,6,3,4,5,4,4,4
91,2004,8,1,1,0,26,6.772038632,3,1,3,20,19200,140,3007,3,8,4,8,3,8,4,7,7
91,2004,9,1,1,0,26,6.855371966,2,2,3,24,20897,1116,1146,0,3,3,1,2,7,7,0,0
91,2004,10,1,1,0,26,6.938705299,1,3,3,23,230,2991,479,1,3,5,2,6,2,7,5,5
91,2004,11,1,1,0,26,7.022038632,1,1,3,45,19949,4172,1172,7,6,4,4,2,3,7,4,4
91,2004,12,1,1,0,26,7.105371966,1,2,3,72,2222,1564,2123,8,2,9,2,7,7,6,5,5
91,2005,1,1,1,0,27,7.188705299,2,1,3,32,37133,1570,1572,6,6,5,8,4,4,5,9,9
91,2005,2,1,1,0,27,7.272038632,2,2,3,32,32157,1965,3572,3,9,9,8,1,2,8,0,0
91,2005,3,1,1,0,27,7.355371966,3,3,3,20,33663,4276,1953,4,2,2,0,7,2,3,4,4
91,2005,4,1,1,0,27,7.438705299,1,3,3,1,230,2147,2035,4,1,6,5,6,9,9,2,2
91,2005,5,1,1,0,27,7.522038632,2,2,3,22,14396,140,2067,7,5,6,8,7,7,2,0,0
91,2005,6,1,1,0,27,7.605371966,1,1,3,5,17323,4356,1627,0,9,1,7,9,5,5,0,0
91,2005,7,1,1,0,27,7.688705299,2,3,3,1,25964,2960,1207,1,4,2,1,8,9,6,0,0
91,2005,8,1,1,0,27,7.772038632,2,2,3,30,30277,431,1588,0,2,9,5,1,7,3,7,7
91,2005,9,1,1,0,27,7.855371966,2,1,3,20,35355,1427,1727,6,1,8,4,5,1,2,9,9
91,2005,10,1,1,0,27,7.938705299,2,2,3,62,230,1065,1416,7,4,9,0,8,0,8,9,9
91,2005,11,1,1,0,27,8.022038632,1,3,3,14,7752,1812,2854,5,6,0,9,0,4,1,9,9
