class_leader,school_type,gender,grade,SES,academic_ability,education_expectation,education_expectation_communication,personality_extraversion,boarding,only_child,hukou,age,question_opportunity,discussion_opportunity,cognitive_opportunity,total_opportunity
0,1,0,0,-0.6581752741371039,1.0625720057333625,3,0,0.33959860858214885,0,0,1,14.71118628575405,-0.3075264351366598,0.45427076765243013,-0.8539222834239311,-0.23572598363605357
1,1,0,1,2.0988412303524395,0.5893696072695719,2,1,-0.4343270206942534,0,1,0,14.244993502293385,0.47580229796759355,0.5425746893569956,0.9536619714053883,0.6573463195766592
0,0,0,0,-1.0300950764894898,0.07485181221561789,2,1,0.5059780150403742,0,0,0,12.322698122571618,0.7693456103101108,-1.018197779033013,1.0786088663152222,0.2765855658641067
1,0,0,0,0.14663258764617476,0.27352156747501716,2,1,0.9723959017278606,0,1,1,13.19070140804328,0.4465325642612065,0.8041931991417488,0.8257304312950525,0.6921520648993359
0,1,0,1,0.592521009760872,-1.4820732754824262,3,1,0.094761075861996,0,0,0,12.623846714838326,-0.1609345293287546,0.12910247266475125,-0.5690167256757349,-0.2002829274465794
1,0,1,0,0.6301079955837326,0.15703917019676786,2,1,0.3931363835222252,0,0,0,12.864951391971244,0.26522663355514253,2.3022690949744127,0.585706624887206,1.0510674511389204
0,1,1,1,-0.058607075782472,0.07123139745901451,5,1,0.08836708210365136,1,0,0,14.044842744022006,-0.9934801403012754,-1.2932910979146213,-0.7342164491477804,-1.0069958957878924
1,0,0,1,-0.2407025718473096,-0.9041388431014801,3,1,-0.6600757331006435,1,0,0,13.172024803803442,1.5400901571891041,-0.4232953878892984,0.18866908993034356,0.4351546197433831
1,0,0,1,0.4515474912395065,-0.5385264535684786,2,1,-0.8218244586277709,0,1,0,11.724177853647166,0.05306392913363289,-1.2866445571171656,-0.12328328406126898,-0.45228797068160054
0,0,1,1,0.2665216499782007,1.5151763934435558,3,1,-1.4028162865715872,0,1,0,12.076142511218157,1.4694095296832657,-0.21801979176706926,-0.7612470525822722,0.16338089511130807
1,0,0,0,-0.25895883476751336,-0.1251749202948624,2,1,1.5180200340467451,0,1,1,13.271175447510409,0.7447059973895213,-1.440899367995493,1.0305751241185814,0.11146058450420326
0,1,1,0,-1.5618785717244308,2.0711713025331107,3,1,-0.22341724812966124,0,1,0,13.771278239716798,1.4058853891791487,1.1855016361685766,0.9839413003318895,1.1917761085598715
0,1,1,0,-0.4679237223332475,-1.7406794364873834,3,1,-3.4275751017552896,0,0,0,13.032481709530316,-0.19994269022412445,1.0922373088701676,1.0532733822999445,0.6485226669819958
0,0,0,0,-1.1465501637074578,-0.5221301862257478,3,1,0.396533079279509,1,1,0,13.480842129364781,-0.733177575925666,-0.15963197839064333,0.24211796848239583,-0.21689719527797116
0,1,0,0,-0.6671595500663265,-1.547278551246919,4,1,0.37582710450730256,0,1,0,14.157507806301918,1.043227688893244,-1.013721788230369,1.4691447463776908,0.49955021568018854
0,0,0,0,0.03322323851695945,-1.2094224538918343,2,1,-1.8665676828303954,0,0,1,13.181567664832247,-0.5610142160877859,-1.5241025485592599,-0.6768984370210197,-0.9206717338893552
0,0,0,1,0.3587361439966162,-0.8282057056592972,5,1,-0.8323962083332622,1,0,0,14.908765800209197,1.2855368186803255,-0.7038646146404067,1.2851491899263137,0.6222737979887442
0,0,0,0,1.7804527512924062,0.31530962677059116,4,1,-0.8762890345609291,1,1,1,11.942274607210894,0.5787137498365358,0.6253713723408305,0.9095612185192927,0.7045487802322197
1,1,1,1,-0.5374063789038138,0.26682617108038714,2,0,-0.7422676907922764,0,1,0,14.678753001560214,1.9644625122377632,-0.48705268998986845,0.43983159680409445,0.6390804730173297
1,1,0,1,0.7746256352751506,-0.6792903196276054,2,0,1.2127758617035702,0,1,0,11.990639179189431,-0.47647179845109877,2.2085761760067193,0.6230656534764482,0.7850566770106896
0,1,1,1,0.30596002443783654,-2.227799557336582,2,0,-0.1488775480668366,0,0,0,13.126578305734807,0.9565108812872265,1.49069543989815,1.036305811010694,1.1611707107320235
0,1,1,0,1.2959976706397898,1.4776928730321528,2,1,-0.4272348848161511,0,1,1,12.82362708321044,-0.7427471680502024,0.0008239434044365071,0.6618693267500421,-0.02668463263190794
0,1,0,0,0.576228719595626,-0.28576471603635617,3,1,1.1223899422205936,0,0,0,12.49153307647762,-2.396424950277559,-0.46186825520188357,0.2614821268721906,-0.865603692869084
0,1,0,0,-1.0084814272863163,-1.1162901703011392,1,1,0.4953477451837054,0,0,0,14.850938674403297,0.8959166982326064,-0.5691958997464516,-0.45023804849491206,-0.04117241666958573
0,1,0,0,-1.7230460292912313,0.2749307810700873,5,1,-1.7409782579765491,0,1,0,12.08920624346396,-0.006401936496103408,1.5983767605260095,-0.924294101291307,0.22256024091286639
0,1,0,0,0.31126169966750483,0.20444517052317407,1,1,-0.616623639167903,1,1,1,13.699476417372246,0.962414054170193,-0.6566953315572904,0.10831472415727815,0.13801114892339358
0,0,1,1,-0.5284509979003907,-0.3226764649999652,2,1,0.32196208713394575,0,0,0,14.21627428805124,0.09201299135099902,0.9343689527333606,-1.144344197377351,-0.03932075109766379
1,0,0,0,-0.9803137459505973,0.14853101564150475,2,0,-0.9338901340120331,0,0,0,11.788027382437473,0.5214752157624852,0.32179221306830375,1.132223303321727,0.6584969107175054
0,0,1,1,-1.2675777045330776,-1.1550298404080184,2,1,2.0295547884211316,0,0,0,14.892611705622128,1.497703468671258,0.7135622139241762,-1.7743125684737138,0.14565103804057355
0,0,0,1,0.1609754975871555,0.7599128431764837,4,1,0.11287876365258372,1,0,0,13.186561902823197,0.11829355436845869,-0.8203972915687643,0.3069882304049639,-0.13170516893178055
0,0,0,0,1.507707699313365,-0.9968670947568703,3,0,-0.7533763395775249,0,0,0,14.657962646452226,-0.47550023427775334,-0.33291859552172826,-0.27682352669332566,-0.3617474521642691
0,0,1,0,-0.40867234570604166,-0.6055696553034319,2,1,-1.1229436433360496,0,0,0,13.655524238655362,-0.08837511569229335,-0.024182519703662062,-0.4394138870892899,-0.18399050749508175
0,1,1,1,0.5902703110753222,0.6488018161515753,4,0,0.9275275880357028,0,0,1,13.59770740310709,0.15763855342549715,-0.6313666176705683,-0.27653665062473726,-0.25008823828993615
0,0,0,0,-0.10226635021759252,1.2039589650102338,4,0,-0.6478619369939568,1,1,0,12.382344356960733,-2.8446531204324543,1.2492241693744977,-2.882269531332502,-1.4925661607968195
0,0,0,1,-1.289382089103393,1.5857745680463387,4,1,0.379924178291707,0,0,1,14.082360573704351,0.4911051631377178,-0.76430812966604,-0.44189701323470104,-0.23836665992100778
0,0,1,0,0.7348113435104173,1.0557982384665718,4,1,-1.151519356874433,1,0,0,11.11914526879951,1.358904534462064,-0.577032141610197,-0.8676909742059602,-0.028606193784697715
1,1,0,1,-1.0946920440273713,-0.3240721838017818,3,0,0.07019779152450324,0,1,0,13.22328192847906,0.4510112117914832,1.6587000236279756,-0.45501454875958625,0.5515655622199576
1,0,0,0,0.021626630593564705,-1.5410330691004628,3,1,-0.6358858978834613,0,1,0,11.12855625281374,0.07924234125390367,1.464927236795503,3.5209766207058557,1.6883820662517541
0,0,1,0,-0.34152041500530517,1.4050555856028935,2,0,-0.31539441347505376,0,0,0,12.227487491115289,0.38776751866939113,1.58797877232563,-1.3889182442359134,0.1956093489197026
0,1,0,1,0.8930774345656918,1.370695988904976,2,1,-0.7962808003854571,0,0,0,11.38518312084596,1.743547390939692,-1.9082731640775343,0.3961405701408406,0.07713826566766606
0,1,1,0,-1.0581509924706867,-0.6719761533534957,3,1,1.0256262778082705,0,1,0,14.646364113404431,0.4691948621363831,0.20072274904185342,-0.7955882442278753,-0.041890211016546254
0,0,1,0,0.3908699078019598,0.9211890378245602,4,1,-0.49100397512432625,1,0,1,13.513041466155416,0.21437364764990846,0.09028132463110565,-0.9122116733522876,-0.20251890035709116
0,0,1,0,-0.8397974073487009,-0.3321777939307386,3,1,-0.14345719491970216,0,1,0,13.674042467496657,-0.3905792486713143,-0.5617328844458523,-1.3468034762763175,-0.766371869797828
0,0,1,0,-0.5111052123287851,1.5012768835117287,5,0,-0.09514228079874418,0,0,1,14.404513697164248,-1.0694964047198718,0.3244593898571548,1.1283003295422025,0.12775443822649515
0,1,1,1,-3.635200227540102,-0.514864662403782,2,0,1.612270121633628,0,1,0,13.932129901049823,0.02340758294069926,-0.3214417303508001,1.2044149757654563,0.3021269427851185
0,0,1,1,2.0920985716179086,1.9786512875485034,3,0,0.8903085873913994,0,1,0,11.496782304589438,0.04157676062014189,0.1619922684028448,-0.6202640790397012,-0.1388983500055715
0,0,1,1,0.5505569328262319,0.7861205475982457,3,1,0.7906807582779593,0,0,0,13.47015333303823,-1.932097266386256,3.401875562209925,0.9121377777460032,0.793972024523224
1,0,0,1,-0.7673474859381645,1.7975448446859867,3,1,-1.5778866230263016,1,0,0,14.912682921571882,-0.22678364610752644,0.6171307641284577,-0.6358283158932666,-0.08182706595744511
1,0,0,0,-1.124655688332994,-0.46379726964987933,3,0,-0.6563923876025392,0,0,1,11.856463563706857,1.6588612617608192,0.6591315981028854,-0.001099794144351518,0.7722976885731176
1,1,1,0,-0.4956487528793405,0.405029604444193,2,0,1.1886187158289152,0,0,1,13.478855724476603,0.24193042355337707,1.1212193350158413,1.0789637548164805,0.814037837795233
0,0,1,1,0.7168795348194515,-0.9692791983443653,2,1,-1.1709308154216498,0,0,0,13.25445725648533,-2.455825731763943,0.18064453099631766,-1.0012115074031063,-1.0921309027235773
1,0,0,1,-1.8920849255849255,0.8439892521191966,5,0,0.08401354812172958,0,0,0,12.566584183179241,2.1011753474045443,-0.7980326761600782,-0.33931158644586257,0.32127702826620114
0,0,1,0,-0.14158441929433813,0.8990415328371245,1,1,-1.065261504260789,1,0,0,14.818541534662753,-0.891509077663919,-1.6467117291432722,0.024502503695665687,-0.8379061010371752
1,0,0,0,1.7706418724626733,2.3970239182011865,3,1,-0.9649072554094067,1,1,1,12.425601542460026,0.029732704592811188,0.2707089372980916,0.4372929639696078,0.24591153528683685
0,0,1,0,-1.1339463359678041,0.4820397972196492,3,1,1.6807856528642038,0,0,0,11.374721770744914,1.062254121768557,-0.26911102837327844,-1.0783165453059547,-0.09505781730355871
1,1,1,1,0.08038503876365498,0.7240942025060932,2,1,0.7192706415763885,0,1,1,14.850171935176522,-0.2420734496322633,-1.663602082781672,2.6329727361919244,0.24243240125932974
0,1,1,1,2.2033098152577577,-0.47083037650378173,4,0,0.9831402277945873,1,1,0,13.916880827261725,-1.9699605681863688,1.6293927516227862,-0.8438295256357943,-0.394799114066459
1,1,0,0,0.6321516296907728,0.5413793726352385,4,1,0.783741480163779,0,1,0,12.369799502472915,0.7175655299643953,0.4070030433655112,1.352771733168793,0.8257801021662331
1,1,1,1,0.12592382048545514,-0.3798912086875837,5,1,-0.13928836222950225,1,1,0,12.122046500358856,1.2968421547466802,1.7394363546644236,0.9958552007712924,1.3440445700607988
0,1,0,0,0.5066364549090028,0.11586075884199988,2,1,-0.6915967079038972,0,1,0,14.71210665844024,-0.46911059815514117,-2.2318622840921623,-0.8053695919426792,-1.1687808247299942
0,0,0,0,-0.40086533500970234,0.17451566154579515,3,1,-0.4020902594174932,0,1,0,12.09419990384078,-0.12284381329174432,1.4584870557557261,0.46325913915434425,0.5996341272061088
1,1,0,1,1.29963128530344,-0.35230487334917043,4,1,-0.1918264543867467,0,0,0,13.148630690785204,-0.679796241541408,-0.18520507995040347,-0.440584165780716,-0.43519516242417583
0,1,1,0,-0.3993300229002119,0.0629450965419935,5,0,1.776286069327917,0,0,1,11.85982028482596,-0.9954635815257836,1.2591578818500768,0.07085016913450407,0.11151482315293242
1,1,0,0,-1.959181608735977,-0.3752951697134206,5,1,-1.3363564310295297,1,0,0,14.98085845566073,0.17832270010311219,0.5148684738096505,1.2240604399301078,0.6390838712809569
0,0,0,1,-0.39130310394045986,-0.3797311250338392,4,1,-0.5536614486187944,0,0,1,14.078034345086676,0.6486122290630659,0.45325655191969444,-0.5582180063883202,0.18121692486481336
0,0,1,1,-0.9667345298767035,1.0766646515022715,2,1,-0.9129633663053826,0,0,0,13.270539760614842,0.0977747429964652,0.45451704027829515,0.41148073648671457,0.3212575065871583
0,1,1,1,-0.2811940121974293,0.17541364182641137,1,0,1.05662319752048,1,1,1,13.983305796731244,1.020049299098559,-0.4251376981115221,-0.5760120298188992,0.006299857056045928
0,1,1,0,-0.25908405908063087,0.3470662722002771,4,1,1.8537882593390969,0,0,1,14.665471866403285,1.6536109750979355,-0.6465147368694545,0.17564160136164947,0.3942459465300436
1,1,1,0,1.1974231998049074,-1.4573047689855358,4,0,0.308786359826396,0,0,0,14.852496777682356,1.3865721701479812,-0.0611601894940772,0.5061375057032532,0.6105164954523857
0,0,0,1,0.6952927266643856,0.4234583318303899,4,0,0.3910158348435843,0,0,1,14.144075537701834,-1.589963441914018,-1.4719092082993568,-0.36663850078169,-1.1428370503316883
0,0,1,1,0.2632654875753966,0.5304234639752379,2,1,0.09132092304193566,0,1,1,14.396263873332906,-0.28377803576779626,-0.48071030369341256,-1.831324769198962,-0.865271036220057
0,0,1,1,-0.0029454113325951153,-0.3983386226887527,3,1,0.43747898928112494,0,0,0,12.591175698345587,0.8769956512715757,-0.6967914537436412,0.7808904710490078,0.32036488952564746
0,1,0,0,-1.0588580088579944,2.0850296762606915,2,1,0.7731551623576272,0,1,1,12.567291980691866,-0.1195449456906255,-1.495905352669589,1.9904760823206025,0.1250085946534627
1,0,0,0,-2.1811752376656774,-2.289227264184065,3,1,0.42564051288682136,0,0,0,14.23318661097477,-1.1193408691895903,0.758666275719274,0.5396119065658844,0.05964577103185605
1,0,0,1,0.11316001139278317,0.7843671357705463,2,1,0.49883432827829455,0,1,0,14.038500555452309,-0.05197892113083191,0.30771743193277606,-0.21303861996764406,0.014233296944766697
0,1,0,1,0.7946412035736589,0.7128048049548621,5,1,0.775414363493875,0,0,0,14.603926814484257,-2.272451717097593,0.24604232331714737,0.20809218343655939,-0.6061057367812954
1,0,1,0,-0.10833388324458919,0.5415829319994119,2,1,-1.7782781012550672,0,0,0,11.53203877665323,0.22250437562235126,0.9974507914617836,1.5460266103693967,0.9219939258178439
1,1,1,0,-0.5348543227867003,0.176212705638623,3,0,0.0020089301457253844,0,1,0,13.763252474768798,-0.18492127449596274,0.062139942778605906,1.679543296955547,0.5189206550793967
0,0,1,0,0.4645021652142125,0.5506793226250375,2,0,0.3052090420845176,0,0,1,13.590592935233255,-0.3606459210280189,-0.9387164132901074,0.9116861236604665,-0.12922540355255321
1,1,1,0,-0.083332200624347,0.8681754795558938,3,0,0.41614818051929126,0,0,1,14.194079361414133,1.6814751714108023,0.603942023307464,0.8451799933652657,1.043532396027844
0,0,0,0,1.6857441919739613,-0.725887583831994,3,1,-0.17088626178395377,0,0,1,11.098209539626048,-1.3314013563396612,-2.9221966090408467,0.6753009256345788,-1.1927656799153097
0,1,1,0,1.2327283420682844,0.2991956221800896,5,1,0.1607514997971521,0,1,0,14.30500978266301,-0.7182158312182835,-0.10809509148721107,0.11828559966562648,-0.23600844101328936
1,1,0,1,0.9595080570233295,-0.18331684202330392,2,1,-0.7199064046807675,1,1,1,12.305706613114195,-0.6417624275159435,1.0651686233727968,-0.556036261209411,-0.04421002178418587
0,0,1,0,0.7577341142099038,-1.0937684002255086,2,1,-1.77484473569773,0,1,0,13.748488524080287,1.0713360795412783,1.0469252624096224,-0.3785507648031072,0.5799035257159312
1,0,0,1,-1.290167414451457,0.7171699746132896,4,1,0.9831371013056566,0,0,1,13.466238286292015,1.6312372200050091,-0.22944322287709734,0.07707850101136204,0.4929574993797579
1,0,1,0,0.6629937020525997,-0.5643604246840334,2,1,-1.1343716033195033,0,0,0,12.760793283318087,0.8600752658775714,-1.9413872317092895,0.6925566571351414,-0.1295851028988589
0,1,0,1,0.3763259576465752,-1.497858674779467,2,0,-0.16045386311376184,0,0,1,13.98411013556745,0.3082896026381933,-2.6332658600253342,-1.7639873347249468,-1.3629878640373627
1,1,0,0,0.6064247283911633,-0.5391106607016489,3,1,-0.7491296329020056,1,1,0,14.844875721662042,-0.7003382254937167,0.9380521068863727,0.9110376862446128,0.38291718921242296
0,0,0,1,0.49260948681305256,-0.7988988980931305,3,1,1.5870092798760793,0,0,1,12.293899919687531,0.19918898681167396,-0.35398306310654143,-2.0129620572439637,-0.7225853778462771
0,1,1,1,0.45276258784806556,1.0284790091901104,1,1,-0.07964471450871508,0,1,1,13.993743532676655,-1.1219104135185367,2.017299075303291,0.4113346218929267,0.4355744278925604
0,0,1,1,2.7008664695495948,0.15319314055807765,2,1,-0.3104564628820661,0,0,1,12.258148179374063,0.04119395418627698,-1.4111036349154973,1.1698459166997617,-0.06668792134315289
1,1,0,1,-0.07618566995191904,1.38238274568994,4,0,0.7478658687259824,0,0,0,14.38261256126433,0.1566514989008208,0.6423359033252691,1.2948395506330936,0.6979423176197278
0,1,1,0,0.9363373808293303,-0.6665562312330459,3,1,2.1564741676081867,0,0,1,12.749092663557708,-0.5941668829800706,1.6623516352625511,-0.8957066813500658,0.057492690310804916
0,0,1,1,-0.4709898102640032,0.8741698718964994,1,1,0.4056895270580885,1,0,1,12.797062936244817,0.02830235905997688,0.2064619297772781,0.6236034910038353,0.28612259328036344
0,0,1,1,0.7906415838876719,2.839622914807913,2,1,-0.3774194616318355,0,1,0,14.08752232454594,0.6772619008186418,-1.5919351916911986,0.7043558080193082,-0.07010582761774953
1,0,1,1,0.9393198902324554,0.3560324671271402,3,1,0.69659398135469,0,0,0,12.984678797908318,2.2754569181000432,3.0726112831056183,2.105775977545961,2.4846147262505407
0,0,0,0,0.3644260771353479,0.8616488623231527,2,0,-1.5726790685815655,0,0,0,12.066578471763581,0.5509849376448891,1.5805874570461844,0.3657136395430784,0.8324286780780507
0,0,0,1,1.6692469423765,0.6935176642254062,4,1,0.04642926006439702,1,0,1,14.9821477346777,2.2779898051045526,-0.2272460158917491,1.0261191541502008,1.0256209811210013
0,0,1,0,-0.8842760363604175,-1.4220753274258267,3,0,1.993957654956412,0,0,0,13.480901571660098,0.20092503702355216,0.8189540775509621,-0.43712609880349923,0.194251005257005
0,0,1,0,-0.4872209416682221,0.5858172974674507,3,1,0.15774739668577187,1,0,1,13.580598226992915,1.7838873299188238,0.8296611600689694,-0.8520637489740231,0.5871615803379234
1,0,1,0,0.2123800860234896,0.3064563206495689,5,1,0.10777765615764831,0,1,0,13.58632767135103,0.9355840876609469,0.9417710848659584,1.2642585044451455,1.0472045589906835
0,0,1,0,0.880806853484222,-0.2597473833983092,2,1,0.020636540357505586,1,0,0,14.533436264348257,0.23978958176160342,-1.3817447747016156,0.8781460506922799,-0.0879363807492441
0,0,0,1,0.17942952129493323,-0.8840363742048806,2,0,-0.39547628042619937,1,0,1,11.735488022607214,-0.1682279953750622,0.3241576211196536,-0.6354777868850021,-0.15984938704680354
1,0,1,1,1.285759036510566,0.6939832403270371,3,1,0.3144906723648705,0,1,0,11.236606020698147,0.7991009577021073,1.7607157015924095,-0.8118328279794916,0.5826612771050085
0,1,0,1,-0.6616898709663194,-0.9724037396106213,3,1,0.7752730116603032,0,1,0,12.546802047379842,0.43157849892316436,0.5045272157507459,0.12324357566834802,0.3531164301140861
1,1,1,1,-1.1405784894885544,2.133645604681897,2,0,-0.33182005249077484,0,0,1,13.259620722033873,-0.9174527938526182,0.6971510023075611,0.4437776827648093,0.07449196373991739
0,0,0,1,0.3081283365365046,0.11416908348812836,2,0,-2.490751738300821,0,1,0,12.142838484705639,0.7000540538274891,-0.5368243691484346,0.2338753368229628,0.13236834050067245
1,0,1,1,-0.07718027611369632,-1.2233070477865036,2,1,0.4656175052787541,0,1,0,13.756828017964839,-0.9839938126635019,-0.6039786705133978,1.2858290793691023,-0.10071446793593249
0,1,1,0,0.54286372035822,-0.5139962783283388,2,0,2.133126076520104,0,0,1,11.295663915749131,0.7011713536731663,-1.5725173863294912,1.0288609927937702,0.05250498671248175
0,1,0,1,-0.027402290866503937,-0.27813433828981726,4,0,-0.3762614080561307,0,1,1,14.16283788433391,0.5989534311169562,0.7574645979277007,0.007852476392627449,0.45475683514576154
1,0,0,1,-0.34001979062345705,2.412376653923846,3,1,-1.4711633827566035,0,0,0,13.872344078795988,1.921247525758152,0.07911566641869039,-0.595298569361847,0.46835487427166517
1,0,1,1,-0.07493757172372349,-0.8845889468094964,3,0,0.6774129847324792,0,0,0,11.85577914869663,-0.3621024879207937,-1.041379611546068,-0.3256796108982666,-0.5763872367883761
1,0,1,1,0.02884889479318494,-0.11621726325138722,2,1,1.7438322641840034,1,0,0,12.193816954424552,-0.4871025980590088,1.2764086665071288,-0.19667464960762315,0.19754380628016563
0,0,0,1,-0.3049812998483304,-0.5378283698650225,2,1,0.5293735697152353,0,1,0,14.228008179354163,1.1072585499312386,-0.586911079533224,-0.1201608301097064,0.1333955467627694
1,0,1,0,-0.20313204632342813,0.4992584855816643,2,1,1.7247000541665105,0,1,0,14.093351372072432,-0.5748392572865098,-0.5578649002415239,-0.11456733630485871,-0.4157571646109641
1,0,1,0,-0.40359333698691013,-0.5218834137050445,1,0,0.7936685456257128,0,0,0,14.255064629335706,-0.6732333079514552,-0.1962480137102755,0.15523897355370017,-0.23808078270267685
0,1,0,1,0.8566651198694065,-1.1390566661397103,2,1,0.7068509856776927,0,0,0,12.28897137956725,0.208617909402607,-0.1930892598397064,0.07380400426657555,0.029777551276492047
1,0,0,0,0.1940210045057993,-0.1952945797961987,2,1,-0.5180006827421124,0,0,1,14.878284733893311,0.45330845704200806,0.7580220705148638,-0.24307620857178258,0.3227514396616964
1,0,1,1,2.2567524721687664,-0.2993938433322431,3,1,0.28540689075321696,1,0,0,13.861352917495886,0.6553553355335655,-0.5753135909893101,0.7219943930618177,0.26734537920202434
0,0,1,0,0.16070455127846184,-0.5922443776240135,4,1,-0.029470956717776595,0,1,0,11.26080314958702,0.5377267010484975,1.0103738754932081,1.8276457588399215,1.1252487784605425
0,0,1,0,-0.5508574703286617,-0.5388103588971175,2,1,-0.06373572056665165,0,0,0,12.910939416043776,0.5433103079752898,0.48422958839585467,-0.1667254102555466,0.28693816203853256
0,0,1,1,2.6706753748630647,1.184695797881003,5,1,-0.25386512795106736,0,0,0,13.65818818189041,-0.07787286030339975,-0.5146627459590914,-0.6816644818313946,-0.42473336269796197
0,0,0,0,0.41362637771433536,-0.3197402142675043,4,0,0.22561346745855393,0,0,0,11.674600769388102,0.04815328652361599,-0.1597898105732014,0.3066804116692233,0.06501462920654595
0,1,0,1,0.9901247868928167,-1.1341276624784327,5,1,-1.2963449841367263,0,1,0,14.607075706639364,-0.06698526895957137,-0.4226309440919011,-0.795086471396105,-0.4282342281491925
0,0,0,0,0.5921029832024916,-0.4621159637998562,4,1,0.8117183992815746,0,1,0,14.016434804601733,0.035274358147669715,0.06586472883569608,-0.14730898815458304,-0.015389967057072415
0,1,0,0,0.6230110292977487,0.054335659465392594,3,1,-0.8777452927801963,0,0,0,11.325727070932675,-1.387448904005148,1.519873966437896,-0.6784454871010401,-0.18200680822276408
0,1,1,1,0.5356540513524742,-1.336269636551354,3,1,-0.25027122500470794,0,0,0,14.652792432983468,0.7563899600802455,-0.43293631854246967,-1.069847719847537,-0.24879802610325372
0,0,1,0,-1.1020845647760653,1.6259779600063986,2,1,0.3305598930351649,0,0,1,12.617478720437827,1.0490333789886384,0.1894658217928861,-0.8785805356355084,0.11997288838200537
1,0,0,1,0.36752904756141197,0.8675794775062722,4,1,-0.927273418395512,0,1,1,12.809877910273531,1.137429221669286,-0.39858277231460243,-0.2608107876148201,0.15934522057995448
1,0,0,1,-1.324861303850239,1.4301727436187794,3,1,-1.9664630623052528,0,0,0,14.132432641706759,1.0605032358336177,0.8319550442029973,-0.641718225015946,0.4169133516735563
0,1,1,0,-0.17436283641253425,0.3921281254876826,3,1,-0.3830466776975072,1,0,0,13.575990733600754,-0.9906011504493648,0.27640665351736304,1.2788138073425388,0.18820643680351234
1,1,1,1,-0.7256174565632872,-2.0936974501301004,3,0,-1.4310974925837,0,0,0,12.750114780982184,-0.9152579249991868,1.629617788676159,0.8313737745173162,0.5152445460647628
0,1,1,1,0.35747018584872403,1.5353337166385135,3,1,0.7123109326704704,0,0,1,12.038498630618623,0.8308927776544809,-0.8291902856637258,0.9418123107176387,0.3145049342361313
0,0,1,0,0.33412624733823465,-0.8635683597098927,3,1,-1.1535035725421259,0,0,0,13.067582927879299,0.028568439468946646,0.6905753209497913,-1.3583296000609597,-0.21306194654740726
0,1,1,0,0.48114589076518677,-0.7821867440020989,2,1,1.4851555637091622,1,0,0,13.316718989521569,0.16953238312800195,1.2640835523684497,-0.29394094037750534,0.37989166503964883
0,0,1,0,0.28729657274908715,0.1563251439554436,4,1,-0.005792889235225176,0,0,0,13.52372939069041,0.2144916195474207,-0.43761773574833374,0.4191814866667473,0.06535179015527809
1,0,0,1,-0.6068253417863988,1.3782298466701495,4,1,0.05917419459422928,1,0,0,13.420252998342317,0.757052765897236,0.1730464008650325,2.0527093886292564,0.9942695184638417
1,0,0,1,-0.2610034893516796,1.0532871339523997,4,1,-1.980631328544664,0,0,0,13.469213985211969,1.146540734521738,0.4907381334145713,-0.3527118840597707,0.42818899462551285
0,0,0,1,0.9203961612544849,0.9062811201760208,4,1,0.14486262885052328,1,0,0,12.90295037984212,-0.09542827157967348,-0.23657866734445712,-1.2863039135473793,-0.5394369508238367
0,1,1,1,1.0678566772943998,-0.3118270528745533,1,1,-0.08017991687325322,1,1,1,13.247551355996862,-1.9050934751722668,0.17731919608175545,0.1906254295618914,-0.5123829498428732
0,0,1,1,-1.1467830986265493,-0.32760752609211174,5,1,-1.2990890349254696,0,0,1,12.154552738782783,0.6884055142488796,0.6734362294118096,-0.6737497415179992,0.22936400071423
0,0,1,1,-1.5309276325126464,0.3459436679800666,2,0,0.08726833879680854,1,0,0,11.633499661137757,0.5775466264133551,-0.11397606542572955,1.7058126014937787,0.7231277208271347
0,0,0,1,-0.7268893832047121,-0.1300708412835327,4,0,-0.3979230108074238,1,1,0,13.427742743409706,-1.2946445621307656,-0.12179879680776232,0.5420138823641218,-0.2914764921914687
0,1,0,0,1.0452075820322506,0.8893179073293531,2,0,-0.21678781789535964,1,1,0,11.187994767507874,-1.1660467432853188,0.2666617921097465,-0.28568097537933346,-0.3950219755183019
1,1,0,1,1.2148840301830344,0.8301176644952266,3,0,0.025881762194046202,1,0,0,11.26082785421531,1.382991273269362,-0.09916840223596779,0.11722201007725946,0.4670149603702179
1,0,0,1,-0.9247118804011716,0.5913413211727055,4,1,-0.4714542131582016,0,0,0,11.989263984751865,1.6190736219277155,-0.04971326223429401,0.2733822212328695,0.6142475269754303
0,0,1,1,0.3073093537363383,-2.5259612817693786,3,1,0.24645662694886805,1,1,0,11.777308050172543,-2.6636406311602383,-0.8988602879961305,-1.8246803353332837,-1.795727084829884
1,0,1,1,1.8344313331400877,0.12798836367726404,3,0,-0.08655548235096343,0,0,0,12.496452525765164,0.9408430598794808,0.2578585474230315,0.4419720835408111,0.5468912302811079
0,1,1,0,0.4153114772403338,-0.10885388073270116,3,1,0.4727684683865754,0,1,0,12.485155251111888,-0.22064635043660247,0.44774985312145577,-0.48698388463711567,-0.08662679398408746
0,0,1,1,1.4215032852330935,0.16802560175953143,3,1,-0.5286745939719916,0,1,0,11.467421822997128,0.07416423207944571,-0.26913733956999786,0.6327563272065921,0.14592773990534666
0,0,1,0,0.9987265700830984,-0.7543246385464069,2,1,-1.0649197529339594,0,0,0,11.986012038039226,0.13127779875706932,-0.773511049000758,-0.8976277783644044,-0.513287009536031
0,0,1,1,-0.9101987062279108,-1.3247859103992252,3,0,-0.7088685284381386,0,0,0,11.018276678477138,-0.7621427269376237,-0.09621668128166411,0.6825302008661809,-0.058609735784368976
